"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","1","SIC_0J94","29","0",1975,"A","","San Mateo County, California","Federal Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,93,1006643,0,0,208,10824
"06081","1","SIC_0J95","29","0",1975,"A","","San Mateo County, California","Federal Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,3,36540,0,0,234,12180
"06081","1","SIC_0J96","29","0",1975,"A","","San Mateo County, California","Federal Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,315,6368848,0,0,388,20218
"06081","1","SIC_0J97","29","0",1975,"A","","San Mateo County, California","Federal Government","SIC 97 National Security and Intl. Affairs","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,885,12878492,0,0,279,14551
"06081","2","SIC_0Z","27","0",1975,"A","","San Mateo County, California","State Government","All Industries","County, Total -- by ownership sector","All establishment sizes",37,706,12300762,0,0,335,17423
"06081","2","SIC_0I","28","0",1975,"A","N","San Mateo County, California","State Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0I80","29","0",1975,"A","N","San Mateo County, California","State Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0J","28","0",1975,"A","N","San Mateo County, California","State Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0J91","29","0",1975,"A","","San Mateo County, California","State Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",8,190,3022061,0,0,305,15905
"06081","2","SIC_0J92","29","0",1975,"A","","San Mateo County, California","State Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,131,2809422,0,0,412,21445
"06081","2","SIC_0J94","29","0",1975,"A","N","San Mateo County, California","State Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0J95","29","0",1975,"A","","San Mateo County, California","State Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,155,2722804,0,0,337,17566
"06081","2","SIC_0J96","29","0",1975,"A","","San Mateo County, California","State Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",18,203,3204014,0,0,303,15783
"06081","3","SIC_0Z","27","0",1975,"A","","San Mateo County, California","Local Government","All Industries","County, Total -- by ownership sector","All establishment sizes",29,4517,35724202,0,0,152,7908
"06081","3","SIC_0H","28","0",1975,"A","N","San Mateo County, California","Local Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0H65","29","0",1975,"A","N","San Mateo County, California","Local Government","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0I","28","0",1975,"A","","San Mateo County, California","Local Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",22,3799,29656903,0,0,150,7806
"06081","3","SIC_0I79","29","0",1975,"A","N","San Mateo County, California","Local Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0I82","29","0",1975,"A","N","San Mateo County, California","Local Government","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0J","28","0",1975,"A","N","San Mateo County, California","Local Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0J94","29","0",1975,"A","","San Mateo County, California","Local Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,665,5566520,0,0,160,8370
"06081","3","SIC_0J96","29","0",1975,"A","N","San Mateo County, California","Local Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0Z","27","0",1975,"A","","San Mateo County, California","Private","All Industries","County, Total -- by ownership sector","All establishment sizes",9744,172051,2080544548,0,0,232,12092
"06081","5","SIC_0A","28","0",1975,"A","","San Mateo County, California","Private","Agriculture, Forestry, and Fishing Division","County, Industry Division -- by ownership sector","All establishment sizes",210,1272,9859980,0,0,149,7751
"06081","5","SIC_0A01","29","0",1975,"A","","San Mateo County, California","Private","SIC 01 Agricultural Production Crops","County, 2-digit SIC -- by ownership sector","All establishment sizes",8,69,524111,0,0,146,7595
"06081","5","SIC_0A02","29","0",1975,"A","N","San Mateo County, California","Private","SIC 02 Agricultural Production Livestock","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0A07","29","0",1975,"A","","San Mateo County, California","Private","SIC 07 Agricultural Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",198,1185,9124080,0,0,148,7699
"06081","5","SIC_0A08","29","0",1975,"A","N","San Mateo County, California","Private","SIC 08 Forestry","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0A09","29","0",1975,"A","","San Mateo County, California","Private","SIC 09 Fishing, Hunting, and Trapping","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,6,50297,0,0,161,8382
"06081","5","SIC_0B","28","0",1975,"A","","San Mateo County, California","Private","Mining Division","County, Industry Division -- by ownership sector","All establishment sizes",6,27,736906,0,0,524,27292
"06081","5","SIC_0B13","29","0",1975,"A","N","San Mateo County, California","Private","SIC 13 Oil and Gas Extraction","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0B14","29","0",1975,"A","N","San Mateo County, California","Private","SIC 14 Nonmetallic Minerals, Except Fuels","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0C","28","0",1975,"A","","San Mateo County, California","Private","Construction Division","County, Industry Division -- by ownership sector","All establishment sizes",919,9939,157609454,0,0,304,15857
"06081","5","SIC_0C15","29","0",1975,"A","","San Mateo County, California","Private","SIC 15 General Building Contractors","County, 2-digit SIC -- by ownership sector","All establishment sizes",324,2558,39739266,0,0,298,15535
"06081","5","SIC_0C16","29","0",1975,"A","","San Mateo County, California","Private","SIC 16 Heavy Construction, ex. Building","County, 2-digit SIC -- by ownership sector","All establishment sizes",69,2795,48558837,0,0,334,17373
"06081","5","SIC_0C17","29","0",1975,"A","","San Mateo County, California","Private","SIC 17 Special Trade Contractors","County, 2-digit SIC -- by ownership sector","All establishment sizes",526,4586,69311351,0,0,290,15113
"06081","5","SIC_0D","28","0",1975,"A","","San Mateo County, California","Private","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",790,29643,399326234,0,0,259,13471
"06081","5","SIC_0D20","29","0",1975,"A","","San Mateo County, California","Private","SIC 20 Food and Kindred Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",53,3050,39119747,0,0,246,12826
"06081","5","SIC_0D22","29","0",1975,"A","","San Mateo County, California","Private","SIC 22 Textile Mill Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",6,117,833568,0,0,137,7124
"06081","5","SIC_0D23","29","0",1975,"A","","San Mateo County, California","Private","SIC 23 Apparel and Other Textile Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",13,138,1288484,0,0,179,9336
"06081","5","SIC_0D24","29","0",1975,"A","","San Mateo County, California","Private","SIC 24 Lumber and Wood Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",24,269,3121099,0,0,223,11602
"06081","5","SIC_0D25","29","0",1975,"A","","San Mateo County, California","Private","SIC 25 Furniture and Fixtures","County, 2-digit SIC -- by ownership sector","All establishment sizes",19,376,3949412,0,0,201,10503
"06081","5","SIC_0D26","29","0",1975,"A","","San Mateo County, California","Private","SIC 26 Paper and Allied Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",19,663,8518759,0,0,247,12848
"06081","5","SIC_0D27","29","0",1975,"A","","San Mateo County, California","Private","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",118,2942,37559655,0,0,245,12766
"06081","5","SIC_0D28","29","0",1975,"A","","San Mateo County, California","Private","SIC 28 Chemicals and Allied Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",44,1905,26717174,0,0,269,14024
"06081","5","SIC_0D29","29","0",1975,"A","","San Mateo County, California","Private","SIC 29 Petroleum and Coal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",7,144,2865217,0,0,382,19897
"06081","5","SIC_0D30","29","0",1975,"A","","San Mateo County, California","Private","SIC 30 Rubber and Misc. Plastics Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",31,1416,18669229,0,0,253,13184
"06081","5","SIC_0D31","29","0",1975,"A","","San Mateo County, California","Private","SIC 31 Leather and Leather Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,71,729225,0,0,197,10270
"06081","5","SIC_0D32","29","0",1975,"A","","San Mateo County, California","Private","SIC 32 Stone, Clay, and Glass Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",27,433,6247009,0,0,277,14427
"06081","5","SIC_0D33","29","0",1975,"A","","San Mateo County, California","Private","SIC 33 Primary Metal Industries","County, 2-digit SIC -- by ownership sector","All establishment sizes",14,3214,44669150,0,0,267,13898
"06081","5","SIC_0D34","29","0",1975,"A","","San Mateo County, California","Private","SIC 34 Fabricated Metal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",97,2539,36492242,0,0,276,14372
"06081","5","SIC_0D35","29","0",1975,"A","","San Mateo County, California","Private","SIC 35 Industrial Machinery and Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",173,2581,38686340,0,0,288,14988
"06081","5","SIC_0D36","29","0",1975,"A","","San Mateo County, California","Private","SIC 36 Electronic and Other Electric Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",71,8451,114960602,0,0,261,13603
"06081","5","SIC_0D37","29","0",1975,"A","","San Mateo County, California","Private","SIC 37 Transportation Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",18,283,4150239,0,0,282,14665
"06081","5","SIC_0D38","29","0",1975,"A","","San Mateo County, California","Private","SIC 38 Instruments and Related Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",17,339,3978893,0,0,225,11737
"06081","5","SIC_0D39","29","0",1975,"A","","San Mateo County, California","Private","SIC 39 Miscellaneous Manufacturing Industries","County, 2-digit SIC -- by ownership sector","All establishment sizes",36,712,6770190,0,0,182,9508
"06081","5","SIC_0E","28","0",1975,"A","","San Mateo County, California","Private","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",304,30243,517649905,0,0,329,17116
"06081","5","SIC_0E41","29","0",1975,"A","","San Mateo County, California","Private","SIC 41 Local And Interurban Passenger Transit","County, 2-digit SIC -- by ownership sector","All establishment sizes",20,725,6177530,0,0,163,8520
"06081","5","SIC_0E42","29","0",1975,"A","","San Mateo County, California","Private","SIC 42 Trucking And Warehousing","County, 2-digit SIC -- by ownership sector","All establishment sizes",152,2052,24280702,0,0,227,11832
"06081","5","SIC_0E44","29","0",1975,"A","N","San Mateo County, California","Private","SIC 44 Water Transportation","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0E45","29","0",1975,"A","","San Mateo County, California","Private","SIC 45 Transportation By Air","County, 2-digit SIC -- by ownership sector","All establishment sizes",24,22375,421257412,0,0,362,18827
"06081","5","SIC_0E46","29","0",1975,"A","N","San Mateo County, California","Private","SIC 46 Pipelines, Except Natural Gas","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0E47","29","0",1975,"A","","San Mateo County, California","Private","SIC 47 Transportation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",76,852,8526857,0,0,192,10008
"06081","5","SIC_0E48","29","0",1975,"A","","San Mateo County, California","Private","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",7,2519,32965947,0,0,251,13086
"06081","5","SIC_0E49","29","0",1975,"A","","San Mateo County, California","Private","SIC 49 Electric, Gas, And Sanitary Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",19,1682,23805268,0,0,272,14152
"06081","5","SIC_0F","28","0",1975,"A","","San Mateo County, California","Private","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1084,17846,258944399,0,0,279,14509
"06081","5","SIC_0F50","29","0",1975,"A","","San Mateo County, California","Private","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",719,11217,164217584,0,0,281,14640
"06081","5","SIC_0F51","29","0",1975,"A","","San Mateo County, California","Private","SIC 51 Wholesale Trade Nondurable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",365,6629,94726815,0,0,274,14289
"06081","5","SIC_0G","28","0",1975,"A","","San Mateo County, California","Private","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",2364,36501,283949922,0,0,149,7779
"06081","5","SIC_0G52","29","0",1975,"A","","San Mateo County, California","Private","SIC 52 Building Materials and Garden Supplies","County, 2-digit SIC -- by ownership sector","All establishment sizes",113,1407,14183521,0,0,193,10080
"06081","5","SIC_0G53","29","0",1975,"A","","San Mateo County, California","Private","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",44,6029,45235720,0,0,144,7503
"06081","5","SIC_0G54","29","0",1975,"A","","San Mateo County, California","Private","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",299,4372,46115834,0,0,202,10547
"06081","5","SIC_0G55","29","0",1975,"A","","San Mateo County, California","Private","SIC 55 Automotive Dealers and Service Stations","County, 2-digit SIC -- by ownership sector","All establishment sizes",439,4847,53219511,0,0,211,10979
"06081","5","SIC_0G56","29","0",1975,"A","","San Mateo County, California","Private","SIC 56 Apparel and Accessory Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",161,2536,13746750,0,0,104,5420
"06081","5","SIC_0G57","29","0",1975,"A","","San Mateo County, California","Private","SIC 57 Furniture and Homefurnishings Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",191,1976,18531377,0,0,180,9378
"06081","5","SIC_0G58","29","0",1975,"A","","San Mateo County, California","Private","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",585,11243,63109340,0,0,107,5613
"06081","5","SIC_0G59","29","0",1975,"A","","San Mateo County, California","Private","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",532,4091,29807869,0,0,140,7286
"06081","5","SIC_0H","28","0",1975,"A","","San Mateo County, California","Private","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",885,10362,104039292,0,0,193,10040
"06081","5","SIC_0H60","29","0",1975,"A","","San Mateo County, California","Private","SIC 60 Depository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,2460,19968079,0,0,156,8117
"06081","5","SIC_0H61","29","0",1975,"A","","San Mateo County, California","Private","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",79,1133,12708388,0,0,215,11216
"06081","5","SIC_0H62","29","0",1975,"A","","San Mateo County, California","Private","SIC 62 Security and Commodity Brokers","County, 2-digit SIC -- by ownership sector","All establishment sizes",17,124,2346946,0,0,363,18926
"06081","5","SIC_0H63","29","0",1975,"A","","San Mateo County, California","Private","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",35,2444,28978088,0,0,228,11856
"06081","5","SIC_0H64","29","0",1975,"A","","San Mateo County, California","Private","SIC 64 Insurance Agents, Brokers, and Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",173,621,6536192,0,0,202,10525
"06081","5","SIC_0H65","29","0",1975,"A","","San Mateo County, California","Private","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",513,3386,31282707,0,0,177,9238
"06081","5","SIC_0H66","29","0",1975,"A","","San Mateo County, California","Private","1972 SIC 66 Combined Real Estate, Insurance, Etc","County, 2-digit SIC -- by ownership sector","All establishment sizes",10,24,187958,0,0,150,7831
"06081","5","SIC_0H67","29","0",1975,"A","","San Mateo County, California","Private","SIC 67 Holding and Other Investment Offices","County, 2-digit SIC -- by ownership sector","All establishment sizes",43,170,2030934,0,0,229,11946
"06081","5","SIC_0I","28","0",1975,"A","","San Mateo County, California","Private","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",3119,35937,346121803,0,0,185,9631
"06081","5","SIC_0I70","29","0",1975,"A","","San Mateo County, California","Private","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",101,2843,18399868,0,0,124,6471
"06081","5","SIC_0I72","29","0",1975,"A","","San Mateo County, California","Private","SIC 72 Personal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",451,2670,18622099,0,0,134,6974
"06081","5","SIC_0I73","29","0",1975,"A","","San Mateo County, California","Private","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",493,7109,71488663,0,0,193,10056
"06081","5","SIC_0I75","29","0",1975,"A","","San Mateo County, California","Private","SIC 75 Auto Repair, Services, and Parking","County, 2-digit SIC -- by ownership sector","All establishment sizes",273,1841,17636846,0,0,184,9580
"06081","5","SIC_0I76","29","0",1975,"A","","San Mateo County, California","Private","SIC 76 Miscellaneous Repair Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",134,502,4581680,0,0,175,9126
"06081","5","SIC_0I78","29","0",1975,"A","","San Mateo County, California","Private","SIC 78 Motion Pictures","County, 2-digit SIC -- by ownership sector","All establishment sizes",19,426,1996662,0,0,90,4687
"06081","5","SIC_0I79","29","0",1975,"A","","San Mateo County, California","Private","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",120,2118,14865668,0,0,134,7018
"06081","5","SIC_0I80","29","0",1975,"A","","San Mateo County, California","Private","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",839,8864,86326753,0,0,187,9739
"06081","5","SIC_0I81","29","0",1975,"A","","San Mateo County, California","Private","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",165,686,8469715,0,0,237,12346
"06081","5","SIC_0I82","29","0",1975,"A","","San Mateo County, California","Private","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",35,751,5661417,0,0,144,7538
"06081","5","SIC_0I83","29","0",1975,"A","","San Mateo County, California","Private","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",72,993,5306912,0,0,102,5344
"06081","5","SIC_0I86","29","0",1975,"A","","San Mateo County, California","Private","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",190,2271,24116090,0,0,204,10619
"06081","5","SIC_0I88","29","0",1975,"A","","San Mateo County, California","Private","SIC 88 Private Households","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,12,50241,0,0,80,4186
"06081","5","SIC_0I89","29","0",1975,"A","","San Mateo County, California","Private","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",222,4851,68599189,0,0,271,14141
"06081","5","SIC_0K","28","0",1975,"A","","San Mateo County, California","Private","Nonclassifiable Establishments","County, Industry Division -- by ownership sector","All establishment sizes",63,281,2306653,0,0,157,8208
"06081","5","SIC_0K99","29","0",1975,"A","","San Mateo County, California","Private","SIC 99 Nonclassifiable Establishments","County, 2-digit SIC -- by ownership sector","All establishment sizes",63,281,2306653,0,0,157,8208
