"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","1","SIC_0J95","29","0",1978,"A","","San Mateo County, California","Federal Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",2,10,145674,0,0,280,14567
"06081","1","SIC_0J96","29","0",1978,"A","","San Mateo County, California","Federal Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",6,255,6407962,0,0,483,25129
"06081","1","SIC_0J97","29","0",1978,"A","","San Mateo County, California","Federal Government","SIC 97 National Security and Intl. Affairs","County, 2-digit SIC -- by ownership sector","All establishment sizes",1,996,18648507,0,0,360,18723
"06081","2","SIC_0Z","27","0",1978,"A","","San Mateo County, California","State Government","All Industries","County, Total -- by ownership sector","All establishment sizes",37,755,15372823,0,0,391,20361
"06081","2","SIC_0I","28","0",1978,"A","N","San Mateo County, California","State Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0I83","29","0",1978,"A","N","San Mateo County, California","State Government","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0J","28","0",1978,"A","N","San Mateo County, California","State Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0J92","29","0",1978,"A","N","San Mateo County, California","State Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","2","SIC_0J94","29","0",1978,"A","","San Mateo County, California","State Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,145,2843765,0,0,377,19612
"06081","2","SIC_0J95","29","0",1978,"A","","San Mateo County, California","State Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,172,3490529,0,0,390,20293
"06081","2","SIC_0J96","29","0",1978,"A","","San Mateo County, California","State Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",24,314,5885505,0,0,360,18743
"06081","3","SIC_0Z","27","0",1978,"A","","San Mateo County, California","Local Government","All Industries","County, Total -- by ownership sector","All establishment sizes",110,25835,345386332,0,0,257,13368
"06081","3","SIC_0C","28","0",1978,"A","N","San Mateo County, California","Local Government","Construction Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0C16","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 16 Heavy Construction, ex. Building","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0E","28","0",1978,"A","","San Mateo County, California","Local Government","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",17,566,8429615,0,0,286,14893
"06081","3","SIC_0E41","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 41 Local And Interurban Passenger Transit","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0E45","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 45 Transportation By Air","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0E49","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 49 Electric, Gas, And Sanitary Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,210,3298593,0,0,302,15707
"06081","3","SIC_0H","28","0",1978,"A","N","San Mateo County, California","Local Government","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0H65","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0I","28","0",1978,"A","","San Mateo County, California","Local Government","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",39,17143,214976887,0,0,241,12540
"06081","3","SIC_0I79","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,358,2587229,0,0,138,7226
"06081","3","SIC_0I80","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,2669,35782914,0,0,257,13406
"06081","3","SIC_0I82","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",28,13998,175895795,0,0,241,12565
"06081","3","SIC_0I83","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,118,710949,0,0,115,6024
"06081","3","SIC_0J","28","0",1978,"A","","San Mateo County, California","Local Government","Public Administration Division","County, Industry Division -- by ownership sector","All establishment sizes",51,7949,118673069,0,0,287,14929
"06081","3","SIC_0J91","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 91 Executive, Legislative, and General","County, 2-digit SIC -- by ownership sector","All establishment sizes",31,4992,67473058,0,0,259,13516
"06081","3","SIC_0J92","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 92 Justice, Public Order, and Safety","County, 2-digit SIC -- by ownership sector","All establishment sizes",9,1297,24543155,0,0,363,18923
"06081","3","SIC_0J93","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 93 Finance, Taxation, and Monetary Policy","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0J94","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 94 Administration of Human Resources","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","3","SIC_0J95","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 95 Environmental Quality and Housing","County, 2-digit SIC -- by ownership sector","All establishment sizes",4,108,1897496,0,0,337,17569
"06081","3","SIC_0J96","29","0",1978,"A","","San Mateo County, California","Local Government","SIC 96 Administration of Economic Programs","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,66,853642,0,0,248,12933
"06081","3","SIC_0J97","29","0",1978,"A","N","San Mateo County, California","Local Government","SIC 97 National Security and Intl. Affairs","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0Z","27","0",1978,"A","","San Mateo County, California","Private","All Industries","County, Total -- by ownership sector","All establishment sizes",11601,200896,2933966759,0,0,280,14604
"06081","5","SIC_0A","28","0",1978,"A","","San Mateo County, California","Private","Agriculture, Forestry, and Fishing Division","County, Industry Division -- by ownership sector","All establishment sizes",375,3594,32088438,0,0,171,8928
"06081","5","SIC_0A01","29","0",1978,"A","","San Mateo County, California","Private","SIC 01 Agricultural Production Crops","County, 2-digit SIC -- by ownership sector","All establishment sizes",126,2332,20369493,0,0,167,8734
"06081","5","SIC_0A02","29","0",1978,"A","","San Mateo County, California","Private","SIC 02 Agricultural Production Livestock","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,49,338825,0,0,132,6914
"06081","5","SIC_0A07","29","0",1978,"A","","San Mateo County, California","Private","SIC 07 Agricultural Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",231,1205,11291765,0,0,180,9370
"06081","5","SIC_0A09","29","0",1978,"A","","San Mateo County, California","Private","SIC 09 Fishing, Hunting, and Trapping","County, 2-digit SIC -- by ownership sector","All establishment sizes",3,8,88355,0,0,212,11044
"06081","5","SIC_0B","28","0",1978,"A","","San Mateo County, California","Private","Mining Division","County, Industry Division -- by ownership sector","All establishment sizes",6,39,979929,0,0,483,25126
"06081","5","SIC_0B13","29","0",1978,"A","N","San Mateo County, California","Private","SIC 13 Oil and Gas Extraction","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0B14","29","0",1978,"A","N","San Mateo County, California","Private","SIC 14 Nonmetallic Minerals, Except Fuels","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0C","28","0",1978,"A","","San Mateo County, California","Private","Construction Division","County, Industry Division -- by ownership sector","All establishment sizes",1165,11293,213712797,0,0,363,18924
"06081","5","SIC_0C15","29","0",1978,"A","","San Mateo County, California","Private","SIC 15 General Building Contractors","County, 2-digit SIC -- by ownership sector","All establishment sizes",465,3645,69208840,0,0,365,18987
"06081","5","SIC_0C16","29","0",1978,"A","","San Mateo County, California","Private","SIC 16 Heavy Construction, ex. Building","County, 2-digit SIC -- by ownership sector","All establishment sizes",71,2038,44232442,0,0,417,21703
"06081","5","SIC_0C17","29","0",1978,"A","","San Mateo County, California","Private","SIC 17 Special Trade Contractors","County, 2-digit SIC -- by ownership sector","All establishment sizes",629,5610,100271515,0,0,343,17873
"06081","5","SIC_0D","28","0",1978,"A","","San Mateo County, California","Private","Manufacturing Division","County, Industry Division -- by ownership sector","All establishment sizes",894,32943,542850243,0,0,316,16478
"06081","5","SIC_0D20","29","0",1978,"A","","San Mateo County, California","Private","SIC 20 Food and Kindred Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",52,3674,60497851,0,0,316,16466
"06081","5","SIC_0D22","29","0",1978,"A","","San Mateo County, California","Private","SIC 22 Textile Mill Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,189,1168167,0,0,118,6180
"06081","5","SIC_0D23","29","0",1978,"A","","San Mateo County, California","Private","SIC 23 Apparel and Other Textile Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",26,383,3554247,0,0,178,9280
"06081","5","SIC_0D24","29","0",1978,"A","","San Mateo County, California","Private","SIC 24 Lumber and Wood Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",28,409,9054640,0,0,425,22138
"06081","5","SIC_0D25","29","0",1978,"A","","San Mateo County, California","Private","SIC 25 Furniture and Fixtures","County, 2-digit SIC -- by ownership sector","All establishment sizes",26,462,6622137,0,0,275,14333
"06081","5","SIC_0D26","29","0",1978,"A","","San Mateo County, California","Private","SIC 26 Paper and Allied Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",19,643,9252136,0,0,276,14389
"06081","5","SIC_0D27","29","0",1978,"A","","San Mateo County, California","Private","SIC 27 Printing and Publishing","County, 2-digit SIC -- by ownership sector","All establishment sizes",146,3219,52000888,0,0,310,16154
"06081","5","SIC_0D28","29","0",1978,"A","","San Mateo County, California","Private","SIC 28 Chemicals and Allied Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",43,1886,33533706,0,0,341,17780
"06081","5","SIC_0D29","29","0",1978,"A","","San Mateo County, California","Private","SIC 29 Petroleum and Coal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,70,1474899,0,0,405,21069
"06081","5","SIC_0D30","29","0",1978,"A","","San Mateo County, California","Private","SIC 30 Rubber and Misc. Plastics Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",36,1620,20207492,0,0,239,12473
"06081","5","SIC_0D31","29","0",1978,"A","","San Mateo County, California","Private","SIC 31 Leather and Leather Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",5,67,787794,0,0,226,11758
"06081","5","SIC_0D32","29","0",1978,"A","","San Mateo County, California","Private","SIC 32 Stone, Clay, and Glass Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",25,477,8408511,0,0,338,17627
"06081","5","SIC_0D33","29","0",1978,"A","","San Mateo County, California","Private","SIC 33 Primary Metal Industries","County, 2-digit SIC -- by ownership sector","All establishment sizes",15,3357,66478512,0,0,380,19802
"06081","5","SIC_0D34","29","0",1978,"A","","San Mateo County, California","Private","SIC 34 Fabricated Metal Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",91,2274,38615018,0,0,326,16981
"06081","5","SIC_0D35","29","0",1978,"A","","San Mateo County, California","Private","SIC 35 Industrial Machinery and Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",200,3195,58153969,0,0,350,18201
"06081","5","SIC_0D36","29","0",1978,"A","","San Mateo County, California","Private","SIC 36 Electronic and Other Electric Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",86,9379,151721827,0,0,311,16176
"06081","5","SIC_0D37","29","0",1978,"A","","San Mateo County, California","Private","SIC 37 Transportation Equipment","County, 2-digit SIC -- by ownership sector","All establishment sizes",20,145,1677499,0,0,222,11568
"06081","5","SIC_0D38","29","0",1978,"A","","San Mateo County, California","Private","SIC 38 Instruments and Related Products","County, 2-digit SIC -- by ownership sector","All establishment sizes",30,788,12134967,0,0,296,15399
"06081","5","SIC_0D39","29","0",1978,"A","","San Mateo County, California","Private","SIC 39 Miscellaneous Manufacturing Industries","County, 2-digit SIC -- by ownership sector","All establishment sizes",36,706,7505983,0,0,204,10631
"06081","5","SIC_0E","28","0",1978,"A","","San Mateo County, California","Private","Transportation and Public Utilities Division","County, Industry Division -- by ownership sector","All establishment sizes",348,31595,682029446,0,0,415,21586
"06081","5","SIC_0E41","29","0",1978,"A","","San Mateo County, California","Private","SIC 41 Local And Interurban Passenger Transit","County, 2-digit SIC -- by ownership sector","All establishment sizes",22,643,6983343,0,0,208,10860
"06081","5","SIC_0E42","29","0",1978,"A","","San Mateo County, California","Private","SIC 42 Trucking And Warehousing","County, 2-digit SIC -- by ownership sector","All establishment sizes",160,2528,40050832,0,0,304,15842
"06081","5","SIC_0E44","29","0",1978,"A","N","San Mateo County, California","Private","SIC 44 Water Transportation","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0E45","29","0",1978,"A","","San Mateo County, California","Private","SIC 45 Transportation By Air","County, 2-digit SIC -- by ownership sector","All establishment sizes",23,23235,552953842,0,0,457,23798
"06081","5","SIC_0E46","29","0",1978,"A","N","San Mateo County, California","Private","SIC 46 Pipelines, Except Natural Gas","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0E47","29","0",1978,"A","","San Mateo County, California","Private","SIC 47 Transportation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",108,1131,14537595,0,0,247,12853
"06081","5","SIC_0E48","29","0",1978,"A","","San Mateo County, California","Private","SIC 48 Communication","County, 2-digit SIC -- by ownership sector","All establishment sizes",11,2782,45213322,0,0,312,16252
"06081","5","SIC_0E49","29","0",1978,"A","","San Mateo County, California","Private","SIC 49 Electric, Gas, And Sanitary Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",21,1263,22104691,0,0,336,17501
"06081","5","SIC_0F","28","0",1978,"A","","San Mateo County, California","Private","Wholesale Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",1290,22238,388281041,0,0,335,17460
"06081","5","SIC_0F50","29","0",1978,"A","","San Mateo County, California","Private","SIC 50 Wholesale Trade Durable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",823,14382,255472737,0,0,341,17763
"06081","5","SIC_0F51","29","0",1978,"A","","San Mateo County, California","Private","SIC 51 Wholesale Trade Nondurable Goods","County, 2-digit SIC -- by ownership sector","All establishment sizes",467,7856,132808304,0,0,325,16905
"06081","5","SIC_0G","28","0",1978,"A","","San Mateo County, California","Private","Retail Trade Division","County, Industry Division -- by ownership sector","All establishment sizes",2498,42460,397898364,0,0,180,9371
"06081","5","SIC_0G52","29","0",1978,"A","","San Mateo County, California","Private","SIC 52 Building Materials and Garden Supplies","County, 2-digit SIC -- by ownership sector","All establishment sizes",117,1175,16181799,0,0,264,13771
"06081","5","SIC_0G53","29","0",1978,"A","","San Mateo County, California","Private","SIC 53 General Merchandise Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",37,6250,54131400,0,0,166,8661
"06081","5","SIC_0G54","29","0",1978,"A","","San Mateo County, California","Private","SIC 54 Food Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",321,4653,57885359,0,0,239,12440
"06081","5","SIC_0G55","29","0",1978,"A","","San Mateo County, California","Private","SIC 55 Automotive Dealers and Service Stations","County, 2-digit SIC -- by ownership sector","All establishment sizes",411,5653,76837825,0,0,261,13592
"06081","5","SIC_0G56","29","0",1978,"A","","San Mateo County, California","Private","SIC 56 Apparel and Accessory Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",165,4274,31021008,0,0,139,7258
"06081","5","SIC_0G57","29","0",1978,"A","","San Mateo County, California","Private","SIC 57 Furniture and Homefurnishings Stores","County, 2-digit SIC -- by ownership sector","All establishment sizes",233,2241,27036520,0,0,232,12064
"06081","5","SIC_0G58","29","0",1978,"A","","San Mateo County, California","Private","SIC 58 Eating and Drinking Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",653,13562,93323352,0,0,132,6881
"06081","5","SIC_0G59","29","0",1978,"A","","San Mateo County, California","Private","SIC 59 Miscellaneous Retail","County, 2-digit SIC -- by ownership sector","All establishment sizes",561,4652,41481101,0,0,171,8916
"06081","5","SIC_0H","28","0",1978,"A","","San Mateo County, California","Private","Finance, Insurance, and Real Estate Division","County, Industry Division -- by ownership sector","All establishment sizes",1068,13865,179401640,0,0,248,12939
"06081","5","SIC_0H60","29","0",1978,"A","","San Mateo County, California","Private","SIC 60 Depository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",17,2684,27403464,0,0,196,10209
"06081","5","SIC_0H61","29","0",1978,"A","","San Mateo County, California","Private","SIC 61 Nondepository Institutions","County, 2-digit SIC -- by ownership sector","All establishment sizes",89,1784,23491281,0,0,253,13167
"06081","5","SIC_0H62","29","0",1978,"A","","San Mateo County, California","Private","SIC 62 Security and Commodity Brokers","County, 2-digit SIC -- by ownership sector","All establishment sizes",22,163,4420860,0,0,521,27121
"06081","5","SIC_0H63","29","0",1978,"A","","San Mateo County, California","Private","SIC 63 Insurance Carriers","County, 2-digit SIC -- by ownership sector","All establishment sizes",41,3074,42546342,0,0,266,13840
"06081","5","SIC_0H64","29","0",1978,"A","","San Mateo County, California","Private","SIC 64 Insurance Agents, Brokers, and Service","County, 2-digit SIC -- by ownership sector","All establishment sizes",207,1331,18183323,0,0,262,13661
"06081","5","SIC_0H65","29","0",1978,"A","","San Mateo County, California","Private","SIC 65 Real Estate","County, 2-digit SIC -- by ownership sector","All establishment sizes",634,4595,60291163,0,0,252,13121
"06081","5","SIC_0H66","29","0",1978,"A","","San Mateo County, California","Private","1972 SIC 66 Combined Real Estate, Insurance, Etc","County, 2-digit SIC -- by ownership sector","All establishment sizes",10,34,265851,0,0,150,7819
"06081","5","SIC_0H67","29","0",1978,"A","","San Mateo County, California","Private","SIC 67 Holding and Other Investment Offices","County, 2-digit SIC -- by ownership sector","All establishment sizes",48,200,2799356,0,0,269,13996
"06081","5","SIC_0I","28","0",1978,"A","","San Mateo County, California","Private","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",3849,42480,492459544,0,0,222,11592
"06081","5","SIC_0I70","29","0",1978,"A","","San Mateo County, California","Private","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",100,3211,24250531,0,0,145,7552
"06081","5","SIC_0I72","29","0",1978,"A","","San Mateo County, California","Private","SIC 72 Personal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",489,2943,24331230,0,0,158,8267
"06081","5","SIC_0I73","29","0",1978,"A","","San Mateo County, California","Private","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",588,8849,104614513,0,0,227,11822
"06081","5","SIC_0I75","29","0",1978,"A","","San Mateo County, California","Private","SIC 75 Auto Repair, Services, and Parking","County, 2-digit SIC -- by ownership sector","All establishment sizes",345,2511,29745683,0,0,227,11846
"06081","5","SIC_0I76","29","0",1978,"A","","San Mateo County, California","Private","SIC 76 Miscellaneous Repair Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",151,649,8206869,0,0,243,12645
"06081","5","SIC_0I78","29","0",1978,"A","","San Mateo County, California","Private","SIC 78 Motion Pictures","County, 2-digit SIC -- by ownership sector","All establishment sizes",20,378,2155110,0,0,109,5701
"06081","5","SIC_0I79","29","0",1978,"A","","San Mateo County, California","Private","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",136,2612,22177318,0,0,163,8490
"06081","5","SIC_0I80","29","0",1978,"A","","San Mateo County, California","Private","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",956,10576,130370698,0,0,237,12327
"06081","5","SIC_0I81","29","0",1978,"A","","San Mateo County, California","Private","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",196,801,12921234,0,0,310,16131
"06081","5","SIC_0I82","29","0",1978,"A","","San Mateo County, California","Private","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",69,1265,11589488,0,0,176,9161
"06081","5","SIC_0I83","29","0",1978,"A","","San Mateo County, California","Private","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",141,1796,12163463,0,0,130,6772
"06081","5","SIC_0I84","29","0",1978,"A","N","San Mateo County, California","Private","SIC 84 Museums, Botanical, Zoological Gardens","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0I86","29","0",1978,"A","","San Mateo County, California","Private","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",212,2154,26996973,0,0,241,12533
"06081","5","SIC_0I88","29","0",1978,"A","N","San Mateo County, California","Private","SIC 88 Private Households","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0I89","29","0",1978,"A","","San Mateo County, California","Private","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",259,4402,80760164,0,0,352,18346
"06081","5","SIC_0K","28","0",1978,"A","","San Mateo County, California","Private","Nonclassifiable Establishments","County, Industry Division -- by ownership sector","All establishment sizes",108,389,4265317,0,0,210,10964
"06081","5","SIC_0K99","29","0",1978,"A","","San Mateo County, California","Private","SIC 99 Nonclassifiable Establishments","County, 2-digit SIC -- by ownership sector","All establishment sizes",108,389,4265317,0,0,210,10964
