"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","annual_avg_estabs_count","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay"
"06081","5","SIC_0I","28","0",1981,"A","","San Mateo County, California","Private","Services Division","County, Industry Division -- by ownership sector","All establishment sizes",4414,53413,798161671,0,0,287,14943
"06081","5","SIC_0I70","29","0",1981,"A","","San Mateo County, California","Private","SIC 70 Hotels and Other Lodging Places","County, 2-digit SIC -- by ownership sector","All establishment sizes",95,3755,34058560,0,0,174,9070
"06081","5","SIC_0I72","29","0",1981,"A","","San Mateo County, California","Private","SIC 72 Personal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",471,3151,31277712,0,0,190,9926
"06081","5","SIC_0I73","29","0",1981,"A","","San Mateo County, California","Private","SIC 73 Business Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",765,12384,195302714,0,0,303,15770
"06081","5","SIC_0I75","29","0",1981,"A","","San Mateo County, California","Private","SIC 75 Auto Repair, Services, and Parking","County, 2-digit SIC -- by ownership sector","All establishment sizes",378,3619,57861349,0,0,307,15988
"06081","5","SIC_0I76","29","0",1981,"A","","San Mateo County, California","Private","SIC 76 Miscellaneous Repair Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",155,750,12488251,0,0,320,16651
"06081","5","SIC_0I78","29","0",1981,"A","N","San Mateo County, California","Private","SIC 78 Motion Pictures","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0I79","29","0",1981,"A","","San Mateo County, California","Private","SIC 79 Amusement and Recreation Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",130,3201,35327329,0,0,212,11036
"06081","5","SIC_0I80","29","0",1981,"A","","San Mateo County, California","Private","SIC 80 Health Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",1009,11932,199751919,0,0,321,16740
"06081","5","SIC_0I81","29","0",1981,"A","","San Mateo County, California","Private","SIC 81 Legal Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",228,1061,22330591,0,0,404,21046
"06081","5","SIC_0I82","29","0",1981,"A","","San Mateo County, California","Private","SIC 82 Educational Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",91,2083,23606227,0,0,217,11332
"06081","5","SIC_0I83","29","0",1981,"A","","San Mateo County, California","Private","SIC 83 Social Services","County, 2-digit SIC -- by ownership sector","All establishment sizes",187,3211,22520986,0,0,134,7013
"06081","5","SIC_0I84","29","0",1981,"A","N","San Mateo County, California","Private","SIC 84 Museums, Botanical, Zoological Gardens","County, 2-digit SIC -- by ownership sector","All establishment sizes",0,0,0,0,0,0,0
"06081","5","SIC_0I86","29","0",1981,"A","","San Mateo County, California","Private","SIC 86 Membership Organizations","County, 2-digit SIC -- by ownership sector","All establishment sizes",204,2071,33345445,0,0,309,16101
"06081","5","SIC_0I88","29","0",1981,"A","","San Mateo County, California","Private","SIC 88 Private Households","County, 2-digit SIC -- by ownership sector","All establishment sizes",368,676,4446693,0,0,126,6577
"06081","5","SIC_0I89","29","0",1981,"A","","San Mateo County, California","Private","SIC 89 Services, Nec","County, 2-digit SIC -- by ownership sector","All establishment sizes",305,5016,122745737,0,0,470,24470
"06081","5","SIC_0K","28","0",1981,"A","","San Mateo County, California","Private","Nonclassifiable Establishments","County, Industry Division -- by ownership sector","All establishment sizes",93,447,5590612,0,0,240,12506
"06081","5","SIC_0K99","29","0",1981,"A","","San Mateo County, California","Private","SIC 99 Nonclassifiable Establishments","County, 2-digit SIC -- by ownership sector","All establishment sizes",93,447,5590612,0,0,240,12506
